Ticker,Company Name,Industry,Market Price,Market Cap,Market Currency,EBIT/Market Cap,ROIC,D/P,Total Debt/Common Equity,Combined_rank
IRDM,Iridium Communications Inc,Telecom Services,21.61,2584577792.0,USD,0.07753065147438983,0.08463870663081484,0.0,3.1057406999550845,2727.0
CNTY,"Century Casinos, Inc.",Resorts & Casinos,1.35,41421512.0,USD,1.1595906977031645,0.04709823048245485,0.0,-114.30774193548388,2729.0
RR,Richtech Robotics Inc.,Specialty Industrial Machinery,1.81,220423600.0,USD,-0.032088215599418574,-0.16924696705032183,0.0,0.013393071062341272,2734.0
WDAY,"Workday, Inc.",Software - Application,220.99,58791297024.0,USD,0.00848765081328783,0.041521051755699784,0.0,0.37214965685189283,2735.0
CTKB,"Cytek Biosciences, Inc.",Medical Devices,3.785,484847168.0,USD,-0.042328802465027494,-0.051122818817023505,0.0,0.042998253890841644,2736.0
GDRX,"GoodRx Holdings, Inc.",Health Information Services,4.45,1720490112.0,USD,0.03827165267660661,0.05413324410602375,0.0,0.7498530341209233,2737.0
BSY,"Bentley Systems, Incorporated",Software - Application,43.3,13074825216.0,USD,0.023109295536146157,0.1243889134752941,0.005542725173210162,1.3704666821007372,2744.0
ROAD,"Construction Partners, Inc.",Engineering & Construction,77.06,4333283840.0,USD,0.02463651215610192,0.09818866439061719,0.0,0.9642869592498344,2744.0
GMGI,"Golden Matrix Group, Inc.",Electronic Gaming & Multimedia,2.12,280024416.0,USD,0.014648190534928211,0.02998156322707658,0.0,0.3744876918611456,2747.0
FLGT,"Fulgent Genetics, Inc.",Diagnostics & Research,18.46,569780800.0,USD,-0.12973059113258995,-0.06506104478965051,0.0,0.007472459205031997,2747.0
ANGI,Angi Inc.,Internet Content & Information,12.14,601392576.0,USD,0.03639053901456875,0.014032075330156107,0.0,0.47954791160339516,2747.0
CVV,CVD Equipment Corporation,Specialty Industrial Machinery,2.9476,20284910.0,USD,-0.15444978557952685,-0.061509767350544815,0.0,0.005289438885270492,2752.0
WAY,Waystar Holding Corp.,Health Information Services,35.45,6274933760.0,USD,0.019717339613796975,0.028692676103111357,0.0,0.41016096572943705,2752.0
NTCL,NETCLASS TECHNOLOGY INC,Software - Application,11.39,200409328.0,USD,-0.006430993072338429,-0.43377734308344057,0.0,0.004416425657003057,2754.0
DCTH,"Delcath Systems, Inc.",Medical Devices,11.87,406993824.0,USD,-0.030491863188567697,-0.18051959386727956,0.0,0.01509906030896343,2754.0
DSP,Viant Technology Inc.,Software - Application,12.02,807343808.0,USD,0.004307954016041701,0.06460001114433775,0.0,0.4830698935715745,2754.0
STAA,STAAR Surgical Company,Medical Instruments & Supplies,17.17,846917120.0,USD,-0.014890477122483956,-0.0317389608265066,0.0,0.09750714132910517,2756.0
JUNE,Junee Limited,Engineering & Construction,10.937,218532208.0,USD,-0.004749190105652527,-0.14393862064259652,0.0,0.04856950220158312,2758.0
DRVN,Driven Brands Holdings Inc.,Auto & Truck Dealerships,15.85,2677683456.0,USD,0.0929949353953808,0.07543780775902653,0.0,6.580525707436106,2761.0
KVHI,"KVH Industries, Inc.",Communication Equipment,4.86,99808368.0,USD,-0.1076663231283373,-0.07751848512173129,0.0,0.008865644724977457,2761.0
TREE,"LendingTree, Inc.",Financial Conglomerates,44.52,601104576.0,USD,0.08140347279605471,0.084675605147125,0.0,4.99988053776385,2764.0
ARQ,"Arq, Inc.",Pollution & Treatment Controls,3.64,162952976.0,USD,-0.011629121765778613,-0.007827408735305538,0.0,0.1581536847143725,2765.0
QUBT,Quantum Computing Inc.,Computer Hardware,5.94,879737792.0,USD,-0.02948264839348859,-0.2417534277219048,0.0,0.011007857429138665,2768.0
BGC,"BGC Group, Inc.",Capital Markets,8.62,4223662080.0,USD,0.04382476545093304,0.08278046033916103,0.009280742459396753,1.6434084542468785,2770.0
AMRX,"Amneal Pharmaceuticals, Inc.",Drug Manufacturers - Specialty & Generic,7.25,3483733760.0,USD,0.08518532713590604,0.12486157486569817,0.0,-23.732133214968837,2772.0
IHRT,"iHeartMedia, Inc.",Broadcasting,1.06,145665200.0,USD,1.095477849204889,0.043193211346903425,0.0,-4.253651051617602,2775.0
HURC,"Hurco Companies, Inc.",Specialty Industrial Machinery,14.42,93499136.0,USD,-0.08862113977181564,-0.03999575232174232,0.011095700416088766,0.05638310196358581,2777.0
FARO,"FARO Technologies, Inc.",Scientific & Technical Instruments,24.09,465457344.0,USD,0.013992689306455544,0.02036095124063312,0.0,0.35574295901606506,2779.0
FRSH,Freshworks Inc.,Software - Application,12.21,3746919168.0,USD,-0.03441387289623004,-0.11331718106968762,0.0,0.03365259978504659,2779.0
MTSI,MACOM Technology Solutions Hold,Semiconductors,95.87,7232518656.0,USD,0.010185386793145384,0.0467832320604792,0.0,0.4330687898801697,2779.0
GLBS,Globus Maritime Limited,Marine Shipping,1.14,23463822.0,USD,0.0641839168401465,0.005756506649032747,0.0,0.7820420519158054,2781.0
SUNS,"Sunrise Realty Trust, Inc.",REIT - Mortgage,9.78,131262264.0,USD,0.05232593733108245,0.021945397287302985,0.06441717791411043,1.742105527981028,2783.0
WING,Wingstop Inc.,Restaurants,210.24,6106273792.0,USD,0.026952279836455786,0.3101646202990869,0.004661339421613394,-1.8730835156441963,2786.0
PODD,Insulet Corporation,Medical Devices,244.02,17136572416.0,USD,0.01802577507924441,0.11863886008372701,0.0,1.148976559920766,2786.0
ONEG,OneConstruction Group Limited,Engineering & Construction,2.02,26260000.0,USD,0.0845011424219345,0.07375033235841531,0.0,4.3483744892520875,2788.0
DJT,Trump Media & Technology Group ,Internet Content & Information,23.65,5217544704.0,USD,-0.03565640747790323,-0.20151378867659986,0.0,0.014511102955253128,2790.0
SLAB,"Silicon Laboratories, Inc.",Semiconductors,94.32,3062853376.0,USD,-0.05403131645045486,-0.15322850203838628,0.0,0.014396942281677856,2791.0
FRPH,"FRP Holdings, Inc.",Real Estate Services,26.95,514402752.0,USD,0.02275259989277818,0.019443281568752534,0.0,0.42271739978208617,2792.0
POWW,"AMMO, Inc.",Aerospace & Defense,1.8,213762592.0,USD,-0.08690574354562468,-0.050541348913104134,0.0,0.03673532524710191,2799.0
CCCS,CCC Intelligent Solutions Holdi,Software - Application,8.61,5673507840.0,USD,0.014119130925533364,0.0289514239163591,0.0,0.4124219212612929,2800.0
ALKT,"Alkami Technology, Inc.",Software - Application,25.1,2666121984.0,USD,-0.016665028932149564,-0.12444612497549226,0.0,0.05168193149035095,2801.0
AXON,"Axon Enterprise, Inc.",Aerospace & Defense,555.52,43558379520.0,USD,0.0013439434764353695,0.019461733789811947,0.0,0.3100411786060279,2803.0
CRMD,CorMedix Inc.,Biotechnology,8.5,554045312.0,USD,-0.040351192430990196,-0.26408257301157795,0.0,0.006107163519136966,2809.0
AEIS,"Advanced Energy Industries, Inc",Electrical Equipment & Parts,88.11,3367423232.0,USD,0.019874246683346513,0.03785637599229806,0.004539779820678698,0.5582739278124224,2810.0
HLP,Hongli Group Inc.,Steel,0.9898,75641896.0,USD,0.013490341384356628,0.033820069547507034,0.0,0.4316092917070965,2810.0
PRGS,Progress Software Corporation,Software - Infrastructure,56.64,2436992512.0,USD,0.06450861019305422,0.08000132311818245,0.006179378531073446,3.559185757131006,2812.0
DJTWW,Trump Media & Technology Group ,Internet Content & Information,13.9,4438756352.0,USD,-0.041912392852149954,-0.20151378867659986,0.0,0.014511102955253128,2814.0
NYAX,Nayax Ltd.,Software - Infrastructure,39.585,1463413888.0,USD,0.0029895848576229995,0.02052988212328253,0.0,0.33225816212290843,2816.0
FRPT,"Freshpet, Inc.",Packaged Foods,72.34,3779106560.0,USD,0.010055022105542322,0.02619675799694317,0.0,0.4018448681018799,2817.0
LINC,Lincoln Educational Services Co,Education & Training Services,17.04,542764928.0,USD,0.026718749226184342,0.08135125431943634,0.0,0.9960564107166898,2819.0
GDS,GDS Holdings Limited,Information Technology Services,22.4,4232457472.0,USD,0.1510285700987665,0.01124036559121066,0.0,2.5402118510849787,2821.0
FNGR,"FingerMotion, Inc.",Telecom Services,1.42,85140360.0,USD,-0.044839944299037496,-0.3154042762158615,0.0,0.0003962289512664001,2822.0
HNST,"The Honest Company, Inc.",Household & Personal Products,4.48,493830400.0,USD,-0.012820190899547699,-0.03632097391384167,0.0,0.12471099841084982,2824.0
ZG,"Zillow Group, Inc.",Internet Content & Information,61.78,15006237696.0,USD,-0.012661401468447058,-0.03511365736462761,0.0,0.13613861386138615,2825.0
Z,"Zillow Group, Inc.",Internet Content & Information,62.73,15006208000.0,USD,-0.012661426524275819,-0.03511365736462761,0.0,0.13613861386138615,2826.0
ENTG,"Entegris, Inc.",Semiconductor Equipment & Materials,69.33,10491084800.0,USD,0.04147492926565611,0.056710435785272,0.005769508149430261,1.0979979975641365,2827.0
COMM,"CommScope Holding Company, Inc.",Communication Equipment,3.23,721145920.0,USD,0.37260142857079465,0.046469397990419034,0.0,-2.6828216776134948,2829.0
TRVG,trivago N.V.,Internet Content & Information,3.48,245372352.0,USD,-0.008163103885477693,-0.010136383188684497,0.0,0.1944940664456871,2830.0
OB,Outbrain Inc.,Internet Content & Information,3.57,335367232.0,USD,-0.037684063301688345,-0.05462884115793432,0.0,0.06836601928737848,2830.0
LMNR,Limoneira Co,Farm Products,16.0,288723200.0,USD,-0.020926617604681577,-0.027249111540057366,0.01875,0.24126375992315421,2831.0
ATGL,Alpha Technology Group Limited,Software - Infrastructure,26.28,467865472.0,USD,-0.013366410590777684,-0.11712493299716106,0.0,0.06615451818099495,2836.0
RSVR,"Reservoir Media, Inc..",Entertainment,7.1,463151456.0,USD,0.053062175842539076,0.03594079270650564,0.0,0.9561385441310151,2838.0
HOOD,"Robinhood Markets, Inc.",Capital Markets,42.09,37269053440.0,USD,0.028334500142325053,0.0684159378036929,0.0,0.9361515303562469,2838.0
BRID,Bridgford Foods Corporation,Packaged Foods,7.9128,74966344.0,USD,-0.08164997348676895,-0.04675302852079864,0.0,0.049502091527751764,2839.0
BTCT,BTC Digital Ltd.,Computer Hardware,3.78,20216234.0,USD,-0.12272315407508638,-0.12679511422292636,0.0,0.006429379693447176,2840.0
BJRI,"BJ's Restaurants, Inc.",Restaurants,33.44,759696576.0,USD,0.042772339676834345,0.07443925437039108,0.0,1.3529405405697577,2842.0
RMTI,"Rockwell Medical, Inc.",Drug Manufacturers - Specialty & Generic,1.05,35883432.0,USD,0.01694375276032683,0.014712287663940376,0.0,0.4153624255815381,2843.0
CGBS,Crown LNG Holdings Limited,Oil & Gas Integrated,0.1201,66609864.0,USD,-0.1739532150973916,-0.051132577546148174,0.0,0.01778697836913032,2845.0
PETS,"PetMed Express, Inc.",Pharmaceutical Retailers,3.14,64861412.0,USD,-0.12583753187488425,-0.0843861789458448,0.0,0.015032774342962305,2845.0
VCEL,Vericel Corporation,Biotechnology,39.42,2067101952.0,USD,0.002186152451565195,0.015477776598040189,0.0,0.33856565981771913,2847.0
CGNT,Cognyte Software Ltd.,Software - Infrastructure,9.25,683943168.0,USD,-0.0074947747705259625,-0.02586380883183983,0.0,0.17927060628077823,2848.0
HCM,HUTCHMED (China) Limited,Drug Manufacturers - Specialty & Generic,15.6,2667241216.0,USD,-0.015225469581225908,-0.04818833915762369,0.0,0.11819525245121584,2849.0
QNST,"QuinStreet, Inc.",Advertising Agencies,16.59,936814080.0,USD,-0.02995791865126536,-0.12943618125216189,0.0,0.05058918482647296,2852.0
NCEW,New Century Logistics (BVI) Lim,Integrated Freight & Logistics,2.14,46010004.0,USD,0.015986392872297948,0.07262162819938775,0.0,0.8163615490615838,2857.0
COHU,"Cohu, Inc.",Semiconductor Equipment & Materials,14.72,684407872.0,USD,-0.10465542979610848,-0.08273968425223319,0.0,0.021814909947706303,2857.0
SHYF,"The Shyft Group, Inc.",Farm & Heavy Construction Machinery,7.21,258149728.0,USD,0.015909371789072736,0.01078482089634545,0.027739251040221916,0.7060280360659302,2861.0
OSUR,"OraSure Technologies, Inc.",Medical Instruments & Supplies,2.96,231690448.0,USD,-0.10297360208824836,-0.0581423119477114,0.0,0.0355901720045426,2861.0
BMR,Beamr Imaging Ltd.,Software - Application,2.2,34141360.0,USD,-0.09416730909372092,-0.15074081020255065,0.0,0.011860707847044311,2864.0
GIGM,GigaMedia Limited,Electronic Gaming & Multimedia,1.54,17241532.0,USD,-0.18258238305041571,-0.07230465340621986,0.0,0.011369378473976757,2864.0
OMCL,"Omnicell, Inc.",Health Information Services,29.92,1401560576.0,USD,0.0002404462609541894,0.00021274795869280583,0.0,0.3076827797988117,2870.0
JOUT,Johnson Outdoors Inc.,Leisure,22.96,226614272.0,USD,-0.14274917336186133,-0.06980432605993647,0.05749128919860627,0.10645542742715094,2871.0
AMBA,"Ambarella, Inc.",Semiconductor Equipment & Materials,40.95,1829478144.0,USD,-0.06919732843772088,-0.22549393315426103,0.0,0.00937813940564149,2873.0
BTSG,"BrightSpring Health Services, I",Health Information Services,16.09,2993625088.0,USD,0.06893782418755572,0.0484623704748079,0.0,1.762877194898823,2874.0
LIVE,Live Ventures Incorporated,Home Improvement Retail,10.8,34357176.0,USD,0.12841567653872368,0.019531284584805263,0.0,3.540259847164867,2874.0
LINE,"Lineage, Inc.",REIT - Industrial,56.05,14083234816.0,USD,0.02463922561354813,0.025514705882352943,0.016199821587867976,0.7962491317434591,2875.0
CERT,"Certara, Inc.",Health Information Services,14.45,2333328128.0,USD,-0.000741858797838141,-0.0012783577939576732,0.0,0.2946160036876946,2878.0
NCNO,"nCino, Inc.",Software - Application,23.28,2788967424.0,USD,-0.006500972311105775,-0.014443421237110773,0.0,0.21740695044211392,2879.0
RBBN,Ribbon Communications Inc.,Software - Application,3.48,612246784.0,USD,0.04415213065455645,0.03645720944283803,0.0,0.9482206805875127,2885.0
ASUR,Asure Software Inc,Software - Application,9.36,268328720.0,USD,-0.040014352544893446,-0.051120781595185495,0.0,0.08987152522616121,2890.0
MGNI,"Magnite, Inc.",Advertising Agencies,11.39,1610272640.0,USD,0.031725683422156384,0.038644803220665026,0.0,0.792501607616588,2891.0
ICAD,icad inc.,Medical Devices,3.12,88117536.0,USD,-0.0711322658863271,-0.21851903500209177,0.0,0.012620276112118254,2891.0
MODV,ModivCare Inc.,Medical Care Facilities,1.0,14340000.0,USD,0.8727336122733612,0.010239631095096432,0.0,-33.84641576129334,2898.0
FNKO,"Funko, Inc.",Leisure,4.14,235487328.0,USD,0.05516645040025254,0.031240831678025365,0.0,1.117106330385076,2899.0
GLNG,Golar LNG Limited,Oil & Gas Midstream,38.86,4065611008.0,USD,0.011286372432017973,0.013237341500101257,0.02573340195573855,0.7243578063412326,2903.0
HCAI,Huachen AI Parking Management T,Farm & Heavy Construction Machinery,8.72,294169216.0,USD,0.008831967652250873,0.08946363409347383,0.0,0.9871748167503214,2907.0
ANNA,"AleAnna, Inc.",Oil & Gas E&P,13.15,541902272.0,USD,-0.011356265359965126,-0.20597221718316922,0.0,0.05834803881470585,2909.0
CRWD,"CrowdStrike Holdings, Inc.",Software - Infrastructure,368.45,93106208768.0,USD,-0.0012934690563986427,-0.029931822649912003,0.0,0.24055570767929443,2910.0
ENLT,Enlight Renewable Energy Ltd.,Utilities - Renewable,15.96,1900772224.0,USD,0.08352499999494942,0.038945482653214666,0.0,2.641342926797038,2911.0
BLKB,"Blackbaud, Inc.",Software - Application,61.43,3024598272.0,USD,0.044585755817029046,0.11081054875273012,0.0,7.811448451684238,2912.0
ZI,ZoomInfo Technologies Inc.,Software - Application,7.94,2900323328.0,USD,0.03358246270672344,0.03334246200191702,0.0,0.8200767640980219,2913.0
ALRM,"Alarm.com Holdings, Inc.",Software - Application,50.57,2510643712.0,USD,0.04323512710353065,0.06347750878204562,0.0,1.454430965141918,2913.0
FEBO,Fenbo Holdings Limited,Consumer Electronics,1.21,13385625.0,USD,-0.013820796563477612,-0.002613880411438906,0.0,0.2552529443254818,2918.0
DOYU,DouYu International Holdings Li,Internet Content & Information,6.5,205631392.0,USD,-0.7298018582687997,-0.022434250517066427,0.0,0.0032093684145984595,2918.0
FTEK,"Fuel Tech, Inc.",Pollution & Treatment Controls,0.9825,30170906.0,USD,-0.1558455022862091,-0.11207245858658087,0.0,0.014896913359551902,2918.0
VNDA,Vanda Pharmaceuticals Inc.,Biotechnology,4.41,257173552.0,USD,-0.15810334960105074,-0.07549958592209394,0.0,0.022950685735294664,2919.0
CURI,CuriosityStream Inc.,Broadcasting,3.52,210824064.0,USD,-0.06324230615343797,-0.23048333563822432,0.029829545454545452,0.07403886046190016,2924.0
ANGO,"AngioDynamics, Inc.",Medical Instruments & Supplies,9.3,388668384.0,USD,-0.08707680221296311,-0.1609212891200776,0.0,0.022997674938954986,2926.0
KOSS,Koss Corporation,Consumer Electronics,4.49,43128648.0,USD,-0.04340871060924516,-0.06010686169429935,0.0,0.08929933166332639,2927.0
MCHX,"Marchex, Inc.",Advertising Agencies,1.44,64535476.0,USD,-0.06890783605593921,-0.13627309778445132,0.0,0.03726289339012656,2927.0
ICHR,Ichor Holdings,Semiconductor Equipment & Materials,17.62,601071104.0,USD,-0.012710642633055273,-0.009239785743397604,0.0,0.24945871328414976,2931.0
ANIK,Anika Therapeutics Inc.,Drug Manufacturers - Specialty & Generic,14.195,201228320.0,USD,-0.025349314649150776,-0.033125742747858615,0.0,0.16840163907811598,2935.0
BRAG,Bragg Gaming Group Inc.,Gambling,3.77,94506360.0,USD,-0.03333109009806324,-0.03933664676939984,0.0,0.139811426005796,2936.0
RXST,"RxSight, Inc.",Medical Devices,14.32,584278912.0,USD,-0.06308288600359412,-0.13105625840035842,0.0,0.043720976539443464,2938.0
LITM,Snow Lake Resources Ltd.,Other Industrial Metals & Mining,0.3795,40653180.0,USD,-0.14247283976308864,-0.22715890664381994,0.0,0.001220004114136097,2938.0
HUDI,"Huadi International Group Co., ",Steel,1.4457,20704882.0,USD,-0.03875998906924463,-0.008667386737553991,0.0,0.1870135217228067,2942.0
SWIM,"Latham Group, Inc.",Building Products & Equipment,4.94,571938368.0,USD,0.03195624043183618,0.027330379532944645,0.0,0.8027307332744524,2944.0
CLAR,Clarus Corporation,Leisure,3.35,128513368.0,USD,-0.1803003093032314,-0.09860797255948353,0.029850746268656716,0.07141355596264153,2945.0
SMTC,Semtech Corporation,Semiconductors,24.69,2135771520.0,USD,0.029201625462259184,0.05701159007745305,0.0,1.0278508036119212,2946.0
EVCM,EverCommerce Inc.,Software - Infrastructure,9.94,1826554496.0,USD,0.021877803310829877,0.03124960899866121,0.0,0.703148266042998,2947.0
ICG,Intchains Group Limited,Semiconductors,1.46,100820456.0,USD,-0.5146673805958585,-0.054601320600847075,0.0,0.001961434246178939,2948.0
IAC,IAC Inc.,Internet Content & Information,33.55,2688599808.0,USD,-0.0015733096414771446,-0.0005606551314855572,0.0,0.3526143719372423,2948.0
CLFD,"Clearfield, Inc.",Communication Equipment,27.24,392947904.0,USD,-0.05909689239619917,-0.08353507847376354,0.0,0.06656440494192477,2955.0
EQIX,"Equinix, Inc.",REIT - Specialty,791.12,77386014720.0,USD,0.020985704017398972,0.056508577194752774,0.02153908383051876,1.4016114725014783,2955.0
HSON,"Hudson Global, Inc.",Staffing & Employment Services,9.58,26352088.0,USD,-0.14454262599608805,-0.09421687939052142,0.0,0.02631839319283665,2957.0
GO,Grocery Outlet Holding Corp.,Grocery Stores,16.12,1579842304.0,USD,0.04957899899356031,0.04676557091049779,0.0,1.383537779024941,2961.0
EXE,Expand Energy Corporation,Oil & Gas E&P,103.01,24775553024.0,USD,-0.03204772055868358,-0.03415788341578834,0.023687020677604115,0.3274124679760888,2962.0
NSYS,Nortech Systems Incorporated,Medical Devices,7.5601,21175462.0,USD,0.01775640125348859,0.008870225766118569,0.0,0.534320841356836,2963.0
GWRS,"Global Water Resources, Inc.",Utilities - Regulated Water,10.26,281595968.0,USD,0.03325331703613029,0.055066804666917574,0.029337231968810915,2.620893202251912,2964.0
FENC,Fennec Pharmaceuticals Inc.,Biotechnology,5.44,150111360.0,USD,0.017107299540820894,0.19070251002524877,0.0,-3.293596730245232,2965.0
MDRR,"Medalist Diversified REIT, Inc.",REIT - Diversified,11.22,15205793.0,USD,0.06916442963546854,0.016171623347899993,0.019162210338680926,3.3261736969509013,2973.0
DSGR,"Distribution Solutions Group, I",Industrial Distribution,25.85,1217814144.0,USD,0.045947076797951854,0.04069685407608577,0.0,1.2974741742552802,2973.0
TGTX,"TG Therapeutics, Inc.",Biotechnology,37.99,5967128064.0,USD,0.0070266633379229585,0.08982354062721591,0.0,1.141007537191272,2974.0
KNDI,"Kandi Technologies Group, Inc.",Auto Parts,1.17,100704240.0,USD,-0.09527948376354362,-0.02153007323536139,0.0,0.10277256409908206,2979.0
SANG,Sangoma Technologies Corporatio,Software - Infrastructure,4.625,160481952.0,USD,-0.006617566565989925,-0.0031461539600953917,0.0,0.34308320178647056,2980.0
ULCC,"Frontier Group Holdings, Inc.",Airlines,3.17,721736064.0,USD,0.08036178721422461,0.05244122965641953,0.0,7.397350993377484,2983.0
TLX,Telix Pharmaceuticals Limited,Biotechnology,16.67,5579849216.0,USD,0.01459788550673266,0.0715121015887286,0.0,1.0232923217173842,2983.0
ICUI,"ICU Medical, Inc.",Medical Instruments & Supplies,130.68,3412695040.0,USD,0.028541958439978275,0.02745277533593398,0.0,0.8353514974036184,2987.0
MSTR,MicroStrategy Incorporated,Software - Application,343.03,85500911616.0,USD,-0.0007381909596878373,-0.0024827647951693476,0.0,0.39759102366738225,2989.0
SSYS,"Stratasys, Ltd.",Computer Hardware,9.06,755903040.0,USD,-0.11332273514867727,-0.1080226635611249,0.0,0.040467041870588694,2990.0
SSTI,"SoundThinking, Inc.",Software - Application,15.65,201010160.0,USD,-0.04016214901774119,-0.10566892236809382,0.0,0.08357850246550366,2990.0
MRVL,"Marvell Technology, Inc.",Semiconductors,50.62,44775514112.0,USD,-0.00818304395307442,-0.02094815560180209,0.004741209008297116,0.3234601921501452,2993.0
PHUN,"Phunware, Inc.",Software - Application,2.73,55066012.0,USD,-0.25222454823857593,-0.1295821165669929,0.0,0.008695408786841196,2994.0
HFFG,HF Foods Group Inc.,Food Distribution,3.99,210423424.0,USD,0.034064648620107996,0.01743211858120843,0.0,0.8773083818446995,3007.0
PLUT,Plutus Financial Group Limited,Capital Markets,2.58,36765000.0,USD,-0.19798721610227119,-0.11983471074380166,0.0,0.018488031345691613,3010.0
RGEN,Repligen Corporation,Medical Instruments & Supplies,138.93,7804961792.0,USD,-0.004090090489965079,-0.01277796568445954,0.0,0.34786877800070765,3014.0
TTAN,"ServiceTitan, Inc.",Software - Application,120.59,10806479872.0,USD,-0.018946965378662764,-0.13127768612739482,0.0,0.11371636151641981,3014.0
JNVR,Janover Inc.,Software - Infrastructure,44.86,77543648.0,USD,-0.037659628806733465,-0.8339013532819465,0.0,0.003978662058161626,3015.0
OGI,Organigram Global Inc.,Drug Manufacturers - Specialty & Generic,1.06,141805728.0,USD,-0.25154837186830703,-0.1165437116514307,0.0,0.01455934690462729,3017.0
HOLO,MicroCloud Hologram Inc.,Electronic Components,12.67,318376832.0,USD,-0.4341403271454124,-0.08698124962712324,0.0,0.00489417029265282,3018.0
LSAK,"Lesaka Technologies, Inc.",Software - Infrastructure,4.42,349730752.0,USD,0.017536347504265224,0.014793998456194519,0.0,0.6530087823069028,3020.0
HTLD,"Heartland Express, Inc.",Trucking,8.36,656676288.0,USD,-0.04224912716811849,-0.02711103858222089,0.009569377990430623,0.25360351763131245,3022.0
CWST,"Casella Waste Systems, Inc.",Waste Management,113.71,7444536832.0,USD,0.014241987432214238,0.039501283489003725,0.0,0.7789274063909922,3022.0
ASYS,"Amtech Systems, Inc.",Semiconductor Equipment & Materials,3.38,48297160.0,USD,-0.03677234851904335,-0.02156438961606644,0.0,0.21334903713057626,3025.0
MRAM,"Everspin Technologies, Inc.",Semiconductors,5.17,115560360.0,USD,-0.06136187183909777,-0.11328742830667966,0.0,0.07416164746856677,3028.0
FWRG,"First Watch Restaurant Group, I",Restaurants,19.88,1212057728.0,USD,0.03466749068902434,0.05294332585742005,0.0,1.359700968610438,3029.0
BVS,Bioventus Inc.,Medical Devices,7.49,516657184.0,USD,0.05040286055521102,0.05385189642800274,0.0,2.268669730972016,3030.0
PPSI,"Pioneer Power Solutions, Inc.",Electrical Equipment & Parts,2.75,30580824.0,USD,-0.171610810748592,-0.14812724039628553,0.0,0.021874735386265488,3037.0
PLCE,"Children's Place, Inc. (The)",Apparel Manufacturing,5.66,125831416.0,USD,0.11363616857017647,0.04059655558142308,0.0,-9.86899732372793,3038.0
ATRC,"AtriCure, Inc.",Medical Instruments & Supplies,31.97,1584298880.0,USD,-0.025255966853930997,-0.07612258603338032,0.0,0.1660198408135905,3039.0
CRMT,"America's Car-Mart, Inc.",Auto & Truck Dealerships,48.02,410666080.0,USD,0.062459504812279604,0.02093710054216071,0.0,1.739504939976628,3039.0
PGY,Pagaya Technologies Ltd.,Software - Infrastructure,9.38,711569664.0,USD,0.05500796616309939,0.0403426372264978,0.0,2.085239715643004,3043.0
SNDL,SNDL Inc.,Beverages - Wineries & Distilleries,1.39,360211520.0,USD,-0.09313694353806341,-0.029601466794193527,0.0,0.13435584229491881,3048.0
ZENV,Zenvia Inc.,Software - Application,1.275,66390652.0,USD,-0.1635471210615615,-0.011118096755498123,0.0,0.10193854704605033,3049.0
ACDC,ProFrac Holding Corp.,Oil & Gas Equipment & Services,4.77,805128320.0,USD,0.04893629875048986,0.018620917812751075,0.0,1.2633826596484259,3051.0
LFST,"LifeStance Health Group, Inc.",Medical Care Facilities,6.13,2576488192.0,USD,-0.012269802011186551,-0.018238356915177476,0.0,0.3354719159778329,3053.0
TIRX,TIAN RUIXIANG Holdings Ltd,Insurance Brokers,1.31,13630418.0,USD,-0.21774431275695286,-0.0847654228466392,0.0,0.034777470034578026,3055.0
STX,Seagate Technology Holdings PLC,Computer Hardware,75.36,15954240512.0,USD,0.02645064800687894,0.10088453263208223,0.037420382165605094,-3.805499664654594,3056.0
CDNA,"CareDx, Inc.",Diagnostics & Research,17.775,985195328.0,USD,-0.05455973904090621,-0.14203835289205752,0.0,0.07495646521312888,3056.0
SSRM,SSR Mining Inc.,Gold,10.38,2102344448.0,USD,-0.08520344997243763,-0.053241822325737334,0.0,0.11109694973645359,3058.0
LTRX,"Lantronix, Inc.",Communication Equipment,2.09,81070472.0,USD,-0.017861003695648893,-0.014839714683938673,0.0,0.3263597812058263,3059.0
NEON,Neonode Inc.,Electronic Components,9.33,156584448.0,USD,-0.04181130427461097,-0.39818756842233305,0.0,0.0332076389733609,3060.0
EYE,"National Vision Holdings, Inc.",Specialty Retail,11.48,919403328.0,USD,0.03207732569791177,0.02556735922434465,0.0,0.9996300529318305,3062.0
LASE,Laser Photonics Corporation,Specialty Industrial Machinery,2.88,41133312.0,USD,-0.07604388870995848,-0.22455886360588495,0.0,0.042869710448199226,3063.0
SRDX,"Surmodics, Inc.",Medical Devices,28.61,409008576.0,USD,-0.013801666593905356,-0.0380260153181858,0.0,0.27958653288140156,3064.0
DVAX,Dynavax Technologies Corporatio,Drug Manufacturers - Specialty & Generic,10.72,1332067200.0,USD,-0.003094438478779449,-0.005022829380992941,0.0,0.42630265801383715,3065.0
WIX,Wix.com Ltd.,Software - Infrastructure,154.61,8606860288.0,USD,0.011635020977349923,0.20267600901852684,0.0,-12.311146650420126,3066.0
FKWL,Franklin Wireless Corp.,Communication Equipment,4.86,57389312.0,USD,-0.10321442780146937,-0.16853204823368695,0.0,0.042612931371147064,3067.0
WDC,Western Digital Corporation,Computer Hardware,36.68,12758183936.0,USD,0.01646002291967583,0.011505588428665352,0.0,0.6871880199667221,3069.0
IOTR,iOThree Limited,Information Technology Services,0.9283,29497476.0,USD,-0.0011237910660559568,-0.01576809592238533,0.0,0.4277873032131644,3088.0
