Ticker,Company Name,Industry,Market Price,Market Currency,Report Currency,Market Cap,Financial Year End Date,Past Financial Year Dividends,Latest Invested Capital,Latest Total Debt,Latest Total Asset,Latest Common Equity,Past Annual Sales,Past Annual Cogs,Past Annual Opex,Past Annual Net Income,Past Annual Operating Cash Flow,Past Annual Financing Cash Flow,Past Annual Investing Cash Flow,Past Annual R&D
0127.HK,CHINESE EST H,Real Estate - Diversified,1.13,HKD,HKD,2155610624.0,12-31,0.03,18063352000.0,3933807000.0,18545466000.0,14211504000.0,479589000.0,49257000.0,305369000.0,76832000.0,249662000.0,-1421274000.0,-274214000.0,
0128.HK,ENM HOLDINGS,Apparel Retail,0.25,HKD,HKD,412664992.0,12-31,0.0,1073443000.0,13475000.0,1104335000.0,1068364000.0,120836000.0,52060000.0,88705000.0,-19747000.0,-1781000.0,-12547000.0,6671000.0,
0129.HK,ASIA STANDARD,Asset Management,0.325,HKD,HKD,461707968.0,03-31,0.0,32204317000.0,17759245000.0,34144653000.0,14451428000.0,1735341000.0,152821000.0,6301927000.0,-5792196000.0,-1016381000.0,1220350000.0,-193441000.0,
0130.HK,MOISELLE INT'L,Apparel Manufacturing,0.144,HKD,HKD,41461916.0,03-31,0.0,450917000.0,93598000.0,597138000.0,400192000.0,137311000.0,26827000.0,140997000.0,-48100000.0,6390000.0,-18740000.0,22560000.0,
0131.HK,CHEUK NANG HOLD,Real Estate - Development,1.5,HKD,HKD,979015488.0,06-30,0.063,8027493000.0,1345159000.0,9561688000.0,6684368000.0,188042000.0,81246000.0,61545000.0,171678000.0,206654000.0,258237000.0,89277000.0,
0132.HK,HING YIP HLDGS,Conglomerates,0.365,HKD,HKD,625000448.0,12-31,0.006,6290192000.0,5315183000.0,9755709000.0,980032000.0,821423000.0,505326000.0,214332000.0,26930000.0,-554060000.0,596859000.0,-314587000.0,
0133.HK,CHINA MERCHANTS,Asset Management,12.86,HKD,USD,1959002240.0,12-31,0.08,,,692059772.0,557939788.0,10385614.0,,,5726311.0,-5813943.0,-10663311.0,,
0135.HK,KUNLUN ENERGY,Oil & Gas Refining & Marketing,7.53,HKD,CNY,65202274304.0,12-31,0.316,87940000000.0,25202000000.0,143519000000.0,63449000000.0,177354000000.0,156083000000.0,9509000000.0,5682000000.0,14408000000.0,-6039000000.0,-1061000000.0,
0136.HK,CHINA RUYI,Entertainment,2.03,HKD,CNY,31505803264.0,12-31,0.0,18046079000.0,1766541000.0,21670713000.0,16345215000.0,3670760000.0,1760345000.0,478685000.0,-190533000.0,517104000.0,2775966000.0,-396477000.0,
0137.HK,JINHUI HOLDINGS,Marine Shipping,0.62,HKD,HKD,328779168.0,12-31,0.0,2404196000.0,1035963000.0,3982530000.0,1595514000.0,638573000.0,853727000.0,22177000.0,-271527000.0,113853000.0,-24149000.0,-39340000.0,
0138.HK,CCT FORTIS,Conglomerates,0.114,HKD,HKD,182363520.0,12-31,0.0,2214000000.0,1559000000.0,2841000000.0,731000000.0,765000000.0,593000000.0,284000000.0,-577000000.0,-38000000.0,-30000000.0,81000000.0,
0139.HK,CENTRALWEALTHGP,Capital Markets,0.039,HKD,HKD,673990208.0,12-31,0.0,945456000.0,171789000.0,1040024000.0,776656000.0,90160000.0,17280000.0,185560000.0,-132864000.0,118396000.0,-58897000.0,-96505000.0,
0142.HK,FIRST PACIFIC,Packaged Foods,4.85,HKD,USD,20644751360.0,12-31,0.033,15349300000.0,11708200000.0,27357500000.0,3688000000.0,10510700000.0,7136100000.0,1311900000.0,501200000.0,1730100000.0,88000000.0,-1484000000.0,
0144.HK,CHINA MER PORT,Marine Shipping,12.24,HKD,HKD,51383644160.0,12-31,0.886,139985000000.0,37490000000.0,172314000000.0,103677000000.0,11482000000.0,6327000000.0,1236000000.0,6424000000.0,7238000000.0,-7108000000.0,2569000000.0,
0145.HK,CCIAM FUTURE EN,Building Products & Equipment,0.2,HKD,HKD,40689404.0,12-31,0.0,52579000.0,10650000.0,57913000.0,42579000.0,29688.0,27769.0,14326.0,-12567.0,-5987.0,18815.0,-1202.0,
0146.HK,TAI PING CARPET,Textile Manufacturing,1.15,HKD,HKD,244015056.0,06-30,0.12,454940000.0,114257000.0,832566000.0,454940000.0,640215000.0,245202000.0,347006000.0,42113000.0,109163000.0,-49817000.0,-141554000.0,
0147.HK,IB SETTLEMENT,Real Estate - Development,0.056,HKD,HKD,1137869696.0,03-31,0.0,1065011000.0,537953000.0,1966165000.0,530853000.0,173689000.0,137173000.0,19151000.0,-59668000.0,-24576000.0,175360000.0,-97412000.0,
0148.HK,KINGBOARD HLDG,Conglomerates,19.9,HKD,HKD,22055368704.0,12-31,0.94,82664044000.0,22927694000.0,98968526000.0,59741361000.0,39712499000.0,32120334000.0,3446546000.0,2062971000.0,5310823000.0,622282000.0,-8241407000.0,
0149.HK,CH AGRI-PROD EX,Real Estate - Diversified,0.042,HKD,HKD,418028928.0,03-31,0.0,2990024000.0,1347382000.0,4638066000.0,1675511000.0,579132000.0,235840000.0,192500000.0,7353000.0,161473000.0,-194013000.0,-30896000.0,
0150.HK,HYPEBEAST,Internet Content & Information,0.16,HKD,HKD,327832000.0,03-31,0.005,480332000.0,44357000.0,629877000.0,480332000.0,895652000.0,482194000.0,385991000.0,22307000.0,70577000.0,-31503000.0,-15205000.0,
0151.HK,WANT WANT CHINA,Packaged Foods,4.9,HKD,CNY,57835192320.0,03-31,0.238,21716551000.0,5536691000.0,27457068000.0,16365427000.0,23586327000.0,12595406000.0,5740612000.0,3990474000.0,5151440000.0,-2436093000.0,-2643843000.0,
0152.HK,SHENZHEN INT'L,Infrastructure Operations,7.88,HKD,HKD,18987962368.0,12-31,0.598,92948625000.0,61379911000.0,135997560000.0,32499739000.0,15570615000.0,12012658000.0,1299335000.0,2872448000.0,4379868000.0,2711369000.0,-5642420000.0,
0154.HK,BE ENVIRONMENT,Waste Management,0.385,HKD,CNY,577638592.0,12-31,0.0,7765173000.0,4458556000.0,9897162000.0,3329426000.0,1934498000.0,1327993000.0,187922000.0,190954000.0,560008000.0,-1349091000.0,-359917000.0,
0156.HK,LIPPO CHINA RES,Restaurants,0.77,HKD,HKD,707392064.0,12-31,0.0,3140593000.0,817652000.0,3976330000.0,2495761000.0,739438000.0,309318000.0,545950000.0,-146420000.0,-38459000.0,-302391000.0,-11165000.0,
0157.HK,NATURAL BEAUTY,Household & Personal Products,0.49,HKD,HKD,981028992.0,12-31,0.0,639845000.0,212129000.0,772931000.0,447593000.0,353651000.0,151321000.0,254649000.0,-103615000.0,-13746000.0,15342000.0,-40172000.0,
0158.HK,MELBOURNE ENT,Real Estate Services,57.2,HKD,HKD,1430000000.0,09-30,3.6,7099097000.0,,7170957000.0,7099097000.0,161666000.0,36737000.0,13707000.0,-156357000.0,101143000.0,-90000000.0,-107000.0,
0159.HK,BROCKMAN MINING,Steel,0.085,HKD,HKD,788819584.0,06-30,0.0,574280000.0,76617000.0,713302000.0,498524000.0,0.0,,,-13362000.0,-19199000.0,5843000.0,1557000.0,
0160.HK,HON KWOK LAND,Real Estate - Development,1.05,HKD,HKD,756450432.0,03-31,0.063,17566613000.0,6553299000.0,19400857000.0,11059901000.0,1086515000.0,505170000.0,108753000.0,4573000.0,86994000.0,36711000.0,-545662000.0,
0162.HK,CENTURY GINWA,Department Stores,0.053,HKD,CNY,60933568.0,12-31,0.0,5644978000.0,5082382000.0,7692087000.0,924366000.0,363826000.0,168753000.0,399031000.0,-453250000.0,20563000.0,171000.0,6924000.0,
0163.HK,EMPEROR INT'L,Real Estate Services,0.194,HKD,HKD,1070166080.0,03-31,0.003,40279501000.0,18705060000.0,46587839000.0,21607927000.0,1761815000.0,739856000.0,486342000.0,-2046666000.0,535705000.0,-3525447000.0,2176366000.0,
0164.HK,CHINA BAOLI TEC,Advertising Agencies,0.43,HKD,HKD,46092132.0,03-31,0.0,-114084000.0,248573000.0,68290000.0,-360379000.0,55294000.0,45856000.0,35282000.0,-30775000.0,-12533000.0,19164000.0,-81000.0,
0165.HK,CHINA EB LTD,Asset Management,4.0,HKD,HKD,6741000192.0,12-31,0.1,59849202000.0,30161060000.0,74686005000.0,29726664000.0,5475992000.0,,,-1830026000.0,1691434000.0,-3612077000.0,1106459000.0,
0166.HK,NEW TIMES CORP,Other Industrial Metals & Mining,0.046,HKD,HKD,402121888.0,12-31,0.0,1192500000.0,22000000.0,1700700000.0,1192500000.0,26150200000.0,26287100000.0,108300000.0,-150500000.0,11300000.0,-16900000.0,-77000000.0,
0167.HK,IDT INT'L,Consumer Electronics,1.9,HKD,HKD,823330816.0,12-31,0.0,-85077000.0,255932000.0,1820000.0,-341009000.0,1221000.0,1124000.0,10870000.0,-14158000.0,717000.0,-548000.0,,
0168.HK,TSINGTAO BREW,Beverages - Brewers,59.85,HKD,CNY,98537635840.0,12-31,2.2,29060384527.0,110300538.0,51420385832.0,29060384527.0,32137830111.0,19209915823.0,7938715427.0,4344983858.0,5154661132.0,-2983143705.0,-7421783375.0,
0169.HK,WANDA HOTEL DEV,Resorts & Casinos,0.465,HKD,HKD,2184267776.0,12-31,0.0,2712360000.0,359534000.0,4552607000.0,2708018000.0,983068000.0,564047000.0,112663000.0,165154000.0,98059000.0,-782184000.0,46939000.0,
0171.HK,SILVER GRANT,Real Estate Services,0.072,HKD,HKD,165949184.0,12-31,0.0,6671728000.0,3597235000.0,7771128000.0,3119792000.0,96960000.0,6465000.0,165030000.0,-947409000.0,-451866000.0,-368544000.0,789213000.0,
0173.HK,K. WAH INT'L,Real Estate - Development,1.68,HKD,HKD,5296586240.0,12-31,0.09,57510391000.0,15187190000.0,72506967000.0,42328086000.0,6102809000.0,4084643000.0,481736000.0,802156000.0,713947000.0,-463373000.0,-589662000.0,
0174.HK,GEMINI INV,Asset Management,0.17,HKD,HKD,108046896.0,12-31,0.0,8401384000.0,3978985000.0,10534179000.0,4458503000.0,1061755000.0,601739000.0,202834000.0,-655881000.0,631220000.0,-1688950000.0,722692000.0,
0175.HK,GEELY AUTO,Auto Manufacturers,15.5,HKD,CNY,156209004544.0,12-31,0.31,85949064000.0,8100189000.0,192597681000.0,80508824000.0,179203592000.0,151788523000.0,23492785000.0,5308408000.0,22342369000.0,-2763776000.0,-16144646000.0,
0176.HK,SUPERACTIVE GP,Consumer Electronics,0.013,HKD,HKD,26423410.0,12-31,0.0,520199000.0,484867000.0,909423000.0,35413000.0,67634000.0,46717000.0,55182000.0,-239044000.0,4839000.0,-9039000.0,1757000.0,
0177.HK,JIANGSU EXPRESS,Infrastructure Operations,9.65,HKD,CNY,74159767552.0,12-31,0.49,59354196611.3,29464527019.63,89886075247.13,38596795651.66,23198204414.58,17101001522.62,408433859.8999996,4946691605.41,6316202433.54,3081232998.28,-9387552676.04,
0178.HK,SA SA INT'L,Specialty Retail,0.58,HKD,HKD,1799850112.0,03-31,0.058,1252089000.0,692148000.0,2504118000.0,1252089000.0,4367496000.0,2584141000.0,1528181000.0,218883000.0,585179000.0,-362559000.0,-61898000.0,
0179.HK,JOHNSON ELEC H,Auto Parts,12.62,HKD,USD,11621051392.0,03-31,0.078,3112813000.0,634645000.0,4221468000.0,2552009000.0,3814213000.0,2963493000.0,565769000.0,229229000.0,581883000.0,-5870000.0,-225405000.0,
0180.HK,KADER HOLDINGS,Leisure,0.22,HKD,HKD,209129360.0,12-31,0.0,2766952000.0,684694000.0,2996072000.0,2107938000.0,372543000.0,65413000.0,305036000.0,-74634000.0,13860000.0,94073000.0,-113419000.0,
0181.HK,FUJIAN HOLDINGS,Lodging,0.078,HKD,HKD,89352896.0,12-31,0.0,378919486.0,248245.0,390200671.0,378919486.0,35206652.0,8119739.0,33454206.0,-22829072.0,1634242.0,-1294428.0,-25458.0,
0182.HK,CONCORD NE,Utilities - Renewable,0.45,HKD,CNY,3537013504.0,12-31,0.033,24912670000.0,16649824000.0,32129839000.0,8714950000.0,2449028000.0,1236206000.0,54582000.0,805133000.0,2190825000.0,525043000.0,-3418196000.0,
0183.HK,WINFULL GP,Real Estate Services,0.139,HKD,HKD,78800912.0,06-30,0.0,1679147000.0,292593000.0,1717068000.0,1386554000.0,41118000.0,12086000.0,35625000.0,-241948000.0,9843000.0,102669000.0,-84875000.0,
0184.HK,KECK SENG INV,Lodging,2.11,HKD,HKD,717821952.0,12-31,0.12,4607297000.0,1488917000.0,5796137000.0,3118380000.0,1738354000.0,143465000.0,1383510000.0,219656000.0,345514000.0,-212061000.0,-103498000.0,
0185.HK,ZENSUN ENT,Real Estate - Development,0.073,HKD,CNY,139677472.0,12-31,0.0,17026000000.0,13957427000.0,46399320000.0,3068573000.0,20034898000.0,19262196000.0,270674000.0,-2298458000.0,2045211000.0,-2018522000.0,7934000.0,
0186.HK,NIMBLE HOLDINGS,Real Estate - Development,0.35,HKD,HKD,1922280576.0,03-31,0.0,1076000000.0,770000000.0,4255000000.0,309000000.0,2230000000.0,1825000000.0,169000000.0,132000000.0,626000000.0,-676000000.0,16000000.0,
0187.HK,JINGCHENG MAC,Specialty Industrial Machinery,3.9,HKD,CNY,5688345088.0,12-31,0.0,1447506625.22,599016247.42,3086613319.89,1084156625.22,1648860246.58,1340508218.3,239892111.08999997,7477047.53,-57592661.96,120738636.11,-85565852.79,
0188.HK,SUNWAH KINGSWAY,Capital Markets,0.228,HKD,HKD,173339504.0,06-30,0.02,782852000.0,73670000.0,1210966000.0,709557000.0,7244000.0,1239000.0,65390000.0,-56654000.0,-34207000.0,-17770000.0,2678000.0,
0189.HK,DONGYUE GROUP,Chemicals,8.59,HKD,CNY,14883979264.0,12-31,0.094,14794221000.0,32049000.0,21948745000.0,14794221000.0,14493323000.0,12057192000.0,1960901000.0,707793000.0,1375950000.0,-1510647000.0,-2634000000.0,
0191.HK,LAI SUN INT'L,Conglomerates,0.67,HKD,HKD,591860608.0,07-31,0.0,42239169000.0,27183579000.0,70341567000.0,15961547000.0,6096141000.0,4492125000.0,2820440000.0,-2167836000.0,-758358000.0,-992576000.0,896450000.0,
0193.HK,CAPITAL ESTATE,Lodging,0.34,HKD,HKD,79289024.0,07-31,0.0,823048000.0,,807149000.0,823048000.0,56399000.0,13649000.0,69561000.0,5569000.0,-14998000.0,-49000.0,-1005000.0,
0194.HK,LIU CHONG HING,Real Estate - Development,4.02,HKD,HKD,1521903744.0,12-31,0.28,13868091000.0,3368135000.0,14891574000.0,10506524000.0,933029000.0,437430000.0,381822000.0,-837056000.0,307843000.0,656263000.0,-79349000.0,
0195.HK,GREENTECH INTL,Other Industrial Metals & Mining,0.28,HKD,HKD,382480000.0,12-31,0.0,1004721000.0,47578000.0,1664463000.0,1004721000.0,820875000.0,524835000.0,69924000.0,68390000.0,238889000.0,-38954000.0,-190515000.0,
0196.HK,HONGHUA GROUP,Oil & Gas Equipment & Services,0.154,HKD,CNY,1382827520.0,12-31,0.0,7854298000.0,4506118000.0,12519539000.0,3384229000.0,5473234000.0,4931461000.0,741518000.0,-386597000.0,62044000.0,195356000.0,-51425000.0,
0197.HK,HENG TAI,Food Distribution,0.135,HKD,HKD,24111674.0,06-30,0.0,787038000.0,5997000.0,869556000.0,786891000.0,441951000.0,405318000.0,126160000.0,-196448000.0,-22312000.0,5897000.0,-34993000.0,
0199.HK,ITC PROPERTIES,Lodging,0.211,HKD,HKD,191418784.0,03-31,0.0,4292274000.0,1365466000.0,4749897000.0,2930106000.0,111078000.0,156770000.0,229187000.0,-644886000.0,-46493000.0,-10804000.0,20901000.0,
0200.HK,MELCO INT'L DEV,Resorts & Casinos,3.42,HKD,HKD,5175759360.0,12-31,0.0,64222453000.0,65873711000.0,89411449000.0,664998000.0,29531635000.0,18472915000.0,9266560000.0,-1743932000.0,8507657000.0,-10561354000.0,-1520858000.0,
0201.HK,MAGNIFICENT,Lodging,0.068,HKD,HKD,608399488.0,12-31,0.0,4543047000.0,330298000.0,5286372000.0,4212749000.0,451811000.0,339729000.0,70945000.0,-32911000.0,93235000.0,-37051000.0,-22276000.0,
0202.HK,EVERCHINA INT'L,Conglomerates,0.077,HKD,HKD,561666496.0,03-31,0.0,1386842000.0,248073000.0,1564676000.0,1139676000.0,102484000.0,57007000.0,56126000.0,-319846000.0,-31314000.0,-65070000.0,64002000.0,
0204.HK,CAPITAL REALM,Asset Management,0.045,HKD,HKD,46697852.0,03-31,0.0,436995000.0,58870000.0,520701000.0,378125000.0,7185000.0,,,-28727000.0,-27840000.0,231822000.0,-190260000.0,
0205.HK,SEEC MEDIA,Advertising Agencies,0.153,HKD,HKD,112629872.0,12-31,0.0,237569000.0,33874000.0,378946000.0,207271000.0,38379000.0,27148000.0,47891000.0,-23279000.0,-33206000.0,-9565000.0,0.0,
0206.HK,CM-ENERGY,Oil & Gas Equipment & Services,0.23,HKD,USD,729773952.0,12-31,0.001,175041000.0,51843000.0,326301000.0,175041000.0,181337000.0,140340000.0,28312000.0,9502000.0,55464000.0,-40732000.0,33519000.0,
0207.HK,JOY CITY PPT,Real Estate - Diversified,0.209,HKD,CNY,2974300160.0,12-31,0.0,78090959000.0,44420772000.0,143619078000.0,33795408000.0,13272094000.0,7630603000.0,1729001000.0,634353000.0,7920563000.0,-10547434000.0,5162058000.0,
0209.HK,WINSHINE SCI,Leisure,0.158,HKD,HKD,24451606.0,12-31,0.0,160518000.0,243960000.0,414325000.0,-80055000.0,523262000.0,483996000.0,56990000.0,-28650000.0,9487000.0,71927000.0,-12252000.0,
0210.HK,DAPHNE INT'L,Footwear & Accessories,0.365,HKD,CNY,722188992.0,12-31,0.019,758549000.0,6980000.0,931172000.0,758549000.0,322297000.0,159696000.0,117885000.0,106597000.0,135080000.0,-23860000.0,-2510000.0,
0211.HK,STYLAND HOLD,Capital Markets,0.203,HKD,HKD,148808528.0,03-31,0.0,571892000.0,238090000.0,660924000.0,334568000.0,14158000.0,290000.0,36511000.0,-76797000.0,-37029000.0,-35566000.0,28762000.0,
0212.HK,NANYANG HOLD,Real Estate Services,23.8,HKD,HKD,808431232.0,12-31,0.7,5210647000.0,3981000.0,5301435000.0,5210647000.0,196014000.0,20149000.0,37255000.0,48961000.0,-6999000.0,-37557000.0,72864000.0,
0213.HK,NATIONAL ELEC H,Footwear & Accessories,0.39,HKD,HKD,356958016.0,03-31,0.012,7478121137.0,4938661799.0,8580597294.0,2548821270.0,578222575.0,457295476.0,106945211.0,41133258.0,-220805912.0,-275736456.0,115747921.0,
0214.HK,ASIA ORIENT,Asset Management,0.365,HKD,HKD,306919008.0,03-31,0.0,27349713000.0,17849353000.0,38212179000.0,9506716000.0,1903430000.0,151153000.0,7282225000.0,-3769240000.0,-810317000.0,1090350000.0,-193451000.0,
0215.HK,HUTCHTEL HK,Telecom Services,0.96,HKD,HKD,4626336256.0,12-31,0.075,9533000000.0,463000000.0,13970000000.0,9533000000.0,4782000000.0,2728000000.0,2074000000.0,6000000.0,1081000000.0,-759000000.0,936000000.0,
0216.HK,CHINNEY INV,Real Estate - Development,0.6,HKD,HKD,330820800.0,03-31,0.025,15135228000.0,7642988000.0,20574126000.0,7538827000.0,1102627000.0,506772000.0,126976000.0,-66667000.0,62692000.0,-9253000.0,-544284000.0,
0217.HK,CHINA CHENGTONG,Steel,0.098,HKD,HKD,583383168.0,12-31,0.002,6767946000.0,3919897000.0,10570196000.0,2855043000.0,740011000.0,443275000.0,112872000.0,68003000.0,-375246000.0,535233000.0,72996000.0,
0218.HK,SWHYHK,Capital Markets,1.13,HKD,HKD,1764088192.0,12-31,0.0,6146128000.0,3451286000.0,12851862000.0,2790178000.0,618215000.0,237749000.0,255039000.0,-192454000.0,2610513000.0,-2743477000.0,181711000.0,
0219.HK,SHUNHO PROPERTY,Lodging,0.53,HKD,HKD,307269088.0,12-31,0.0,8360217000.0,1023419000.0,9902062000.0,7336798000.0,606035000.0,412246000.0,88158000.0,-72968000.0,166817000.0,-103785000.0,-24658000.0,
0220.HK,U-PRESID CHINA,Beverages - Non-Alcoholic,9.03,HKD,CNY,39003545600.0,12-31,0.428,14373024000.0,1079435000.0,22134218000.0,13382377000.0,28591271000.0,19879540000.0,7347042000.0,1667060000.0,3053504000.0,-1282465000.0,-946969000.0,
0222.HK,MIN XIN HOLD,Insurance - Property & Casualty,1.99,HKD,HKD,1188541440.0,12-31,0.0,8654644000.0,838660000.0,8915071000.0,7818147000.0,236407000.0,170642000.0,55700000.0,87696000.0,-24710000.0,-74149000.0,265679000.0,
0223.HK,ELIFE HLDGS,Advertising Agencies,0.109,HKD,HKD,147822528.0,03-31,0.0,124095000.0,3661000.0,255659000.0,124095000.0,184086000.0,152226000.0,56074000.0,-32008000.0,-28904000.0,54332000.0,2000.0,
0224.HK,PIONEER GLOBAL,Real Estate Services,0.65,HKD,HKD,750126016.0,03-31,0.0,9754050000.0,2281000000.0,11021147000.0,7473050000.0,249480000.0,50879000.0,24090000.0,-56169000.0,141583000.0,-139307000.0,45568000.0,
0225.HK,POKFULAM,Real Estate Services,4.8,HKD,HKD,528859232.0,09-30,0.36,4997147000.0,374048000.0,5116834000.0,4623099000.0,167398000.0,99555000.0,0.0,-597104000.0,71885000.0,-74617000.0,-20324000.0,
0226.HK,LIPPO,Restaurants,0.4,HKD,HKD,197261600.0,12-31,0.0,10715528000.0,1813386000.0,15129873000.0,9075231000.0,813522000.0,311308000.0,613184000.0,-35381000.0,-100534000.0,-300533000.0,-12665000.0,
0227.HK,FIRST SHANGHAI,Capital Markets,0.245,HKD,HKD,536716640.0,12-31,0.0,2550134000.0,213742000.0,5616782000.0,2366157000.0,312875000.0,105441000.0,269180000.0,-10629000.0,6012000.0,-24942000.0,114893000.0,
0228.HK,CHINA ENERGY,Oil & Gas Integrated,0.041,HKD,HKD,498777312.0,12-31,0.0,2194477000.0,475688000.0,2366420000.0,1721865000.0,332034000.0,119578000.0,62235000.0,69529000.0,155297000.0,-155454000.0,-84872000.0,
0229.HK,RAYMOND IND,"Furnishings, Fixtures & Appliances",0.8,HKD,HKD,401060000.0,12-31,0.06,673541000.0,,891050000.0,673541000.0,1362732000.0,1179007000.0,129416000.0,67871000.0,91746000.0,-35105000.0,-23655000.0,
0230.HK,MINMETALS LAND,Real Estate - Development,0.44,HKD,HKD,1472640384.0,12-31,0.0,28603740000.0,23323098000.0,53575153000.0,5287069000.0,12630739000.0,10458171000.0,986820000.0,-1015518000.0,421500000.0,-5908457000.0,1303174000.0,
0232.HK,CON AERO TECH,Aerospace & Defense,0.097,HKD,HKD,902426880.0,12-31,0.005,2995461000.0,289348000.0,3979064000.0,2995461000.0,1830186000.0,1262612000.0,502372000.0,162209000.0,138851000.0,-14216000.0,-456886000.0,
0234.HK,NEW CENTURY GP,Mortgage Finance,0.023,HKD,HKD,132948512.0,03-31,0.0,1585963000.0,24087000.0,2036187000.0,1561876000.0,88217000.0,1000.0,59062000.0,22413000.0,66210000.0,-47808000.0,-130552000.0,
0235.HK,CSC HOLDINGS,Capital Markets,0.02,HKD,HKD,407706016.0,12-31,0.0,2211728000.0,35513000.0,2278329000.0,2211728000.0,71886000.0,24019000.0,28549000.0,26788000.0,313886000.0,-10181000.0,108000.0,
0236.HK,SAN MIGUEL HK,Beverages - Brewers,0.75,HKD,HKD,280178240.0,12-31,0.05,660702000.0,6073000.0,759206000.0,657199000.0,711157000.0,445024000.0,260851000.0,-20096000.0,67697000.0,-19574000.0,-21169000.0,
0237.HK,SAFETY GODOWN,Real Estate Services,1.8,HKD,HKD,729000000.0,03-31,0.075,3879704000.0,,4045923000.0,3879704000.0,177192000.0,,,-122649000.0,77273000.0,-22228000.0,-136070000.0,
0239.HK,PAK FAH YEOW,Drug Manufacturers - Specialty & Generic,2.28,HKD,HKD,710539200.0,12-31,0.068,769920000.0,4737000.0,907465000.0,765183000.0,259312000.0,40299000.0,75812000.0,105039000.0,147899000.0,-48963000.0,16652000.0,
0240.HK,BUILD KING HOLD,Engineering & Construction,1.09,HKD,HKD,1353649280.0,12-31,0.105,2591941000.0,284262000.0,8317742000.0,2376470000.0,12507050000.0,11200351000.0,543070000.0,473518000.0,253784000.0,-307801000.0,-687483000.0,
0241.HK,ALI HEALTH,Pharmaceutical Retailers,4.57,HKD,CNY,73539526656.0,03-31,0.0,14544212000.0,82170000.0,19705337000.0,14544212000.0,27026555000.0,21131234000.0,5177918000.0,883477000.0,1079832000.0,-1982395000.0,-4880900000.0,
0242.HK,SHUN TAK HOLD,Real Estate - Diversified,0.57,HKD,HKD,1720066176.0,12-31,0.0,47306771000.0,15692438000.0,51821699000.0,31715234000.0,4068138000.0,2220274000.0,1237015000.0,-676726000.0,1718203000.0,-1341805000.0,-927253000.0,
