Ticker,Company Name,Industry,Market Price,Market Currency,Report Currency,Market Cap,Financial Year End Date,Past Financial Year Dividends,Latest Invested Capital,Latest Total Debt,Latest Total Asset,Latest Common Equity,Past Annual Sales,Past Annual Cogs,Past Annual Opex,Past Annual Net Income,Past Annual Operating Cash Flow,Past Annual Financing Cash Flow,Past Annual Investing Cash Flow,Past Annual R&D
HELE,Helen of Troy Limited,Household & Personal Products,33.67,USD,USD,770009280.0,02-29,0.0,2303113000.0,702933000.0,2838622000.0,1637442000.0,2005050000.0,1056390000.0,669359000.0,168594000.0,306067000.0,-322088000.0,5449000.0,
HEPS,D-Market Electronic Services & ,Internet Retail,2.82,USD,TRY,942133760.0,12-31,0.0,3489060000.0,462674000.0,17580615000.0,3302779000.0,35558521000.0,24788674000.0,11516314000.0,75534000.0,5019115000.0,-3330021000.0,-1678289000.0,
HFBL,"Home Federal Bancorp, Inc. of L",Banks - Regional,13.3516,USD,USD,42229640.0,06-30,0.51,59803000.0,7000000.0,637512000.0,52803000.0,20380000.0,,,3593000.0,2318000.0,-26619000.0,34484000.0,
HFFG,HF Foods Group Inc.,Food Distribution,3.99,USD,USD,210423424.0,12-31,0.0,411195000.0,209932000.0,549991000.0,239291000.0,1201667000.0,996473000.0,198026000.0,-48511000.0,22636000.0,-10853000.0,-12548000.0,
HFWA,Heritage Financial Corporation,Banks - Regional,22.66,USD,USD,770231552.0,12-31,0.92,1268585000.0,405058000.0,7106278000.0,863527000.0,216837000.0,,,43258000.0,64483000.0,-86453000.0,-85903000.0,
HGBL,Heritage Global Inc.,Capital Markets,1.98,USD,USD,70990128.0,12-31,0.0,65590000.0,2712000.0,81309000.0,65195000.0,45361000.0,31149000.0,7834000.0,5182000.0,7745000.0,-9148000.0,10873000.0,
HHS,"Harte Hanks, Inc.",Conglomerates,4.53,USD,USD,34318240.0,12-31,0.0,21689000.0,24596000.0,101782000.0,21689000.0,185242000.0,56644000.0,120935000.0,-30297000.0,-2987000.0,-419000.0,-3744000.0,
HIFS,Hingham Institution for Savings,Banks - Regional,246.0,USD,USD,536341504.0,12-31,2.52,1928755000.0,1497000000.0,4457771000.0,431755000.0,65853000.0,,,28191000.0,11893000.0,-55017000.0,32477000.0,
HIMX,"Himax Technologies, Inc.",Semiconductors,6.37,USD,USD,1131687808.0,12-31,0.0,1428261000.0,541908000.0,1639521000.0,890061000.0,906802000.0,630601000.0,207980000.0,79755000.0,115976000.0,-88217000.0,-516000.0,
HIT,"Health In Tech, Inc.",Software - Application,0.68,USD,USD,37451136.0,12-31,0.0,13169028.0,206692.0,15768489.0,13169028.0,19490906.0,4051439.0,14449563.0,670477.0,2176209.0,4093444.0,-836755.0,
HITI,High Tide Inc.,Pharmaceutical Retailers,2.29,USD,CAD,185349632.0,10-31,0.0,177678000.0,74613000.0,246208000.0,143272000.0,522306000.0,379804000.0,127186000.0,-4337000.0,35546000.0,-7723000.0,-11010000.0,
HIVE,HIVE Digital Technologies Ltd,Capital Markets,1.6,USD,USD,248643200.0,03-31,0.0,282162000.0,30723000.0,307582000.0,259692000.0,114465000.0,140445000.0,27230000.0,-51205000.0,13526000.0,70150000.0,-78364000.0,
HKIT,Hitek Global Inc.,Software - Application,1.27,USD,USD,37210236.0,12-31,0.0,30944284.0,2610007.0,35428040.0,28337586.0,4563731.0,2642491.0,1250251.0,1047641.0,-61912.0,15142902.0,-6946555.0,
HLIT,Harmonic Inc.,Communication Equipment,8.67,USD,USD,1041769856.0,12-31,0.0,593171000.0,148315000.0,796506000.0,465258000.0,678722000.0,312801000.0,274099000.0,39217000.0,61917000.0,-33269000.0,-9186000.0,
HLMN,Hillman Solutions Corp.,Tools & Accessories,7.52,USD,USD,1505616896.0,12-28,0.0,1887072000.0,793025000.0,2330503000.0,1182371000.0,1472595000.0,764691000.0,619103000.0,17255000.0,183336000.0,-39268000.0,-143397000.0,
HLNE,Hamilton Lane Incorporated,Asset Management,136.68,USD,USD,7791019520.0,03-31,1.91,721312000.0,275192000.0,1271200000.0,525153000.0,553842000.0,166394000.0,141630000.0,140858000.0,120852000.0,4399000.0,-122184000.0,
HLP,Hongli Group Inc.,Steel,0.9898,USD,USD,75641896.0,12-31,0.0,30172469.0,9110216.0,32128670.0,21107553.0,15997954.0,10752114.0,4225405.0,864722.0,884917.0,382094.0,-2253634.0,
HLVX,"HilleVax, Inc.",Biotechnology,1.78,USD,USD,89251160.0,12-31,0.0,154486000.0,24513000.0,192690000.0,154486000.0,0.0,,,-147267000.0,-108791000.0,-11820000.0,58400000.0,
HMR,Heidmar Maritime Holdings Corp.,Marine Shipping,2.94,USD,USD,171307632.0,12-31,0.0,16410375.0,14040342.0,47268053.0,16410375.0,49097436.0,19358423.0,10099716.0,19554198.0,12024498.0,-18358547.0,-9053.0,
HMST,"HomeStreet, Inc.",Banks - Regional,11.18,USD,USD,211534544.0,12-31,0.0,1622128000.0,1225131000.0,8123698000.0,396997000.0,45830000.0,,,-144344000.0,-45921000.0,-1096663000.0,1333520000.0,
HNNA,"Hennessy Advisors, Inc.",Asset Management,10.5,USD,USD,81729272.0,09-30,0.548,130788000.0,40504000.0,152099000.0,91311000.0,29646000.0,14051000.0,6728000.0,7097000.0,9277000.0,-4528000.0,-1303000.0,
HNNAZ,"Hennessy Advisors, Inc. - 4.875",,,USD,,,,0.0,,,,,,,,,,,,
HNRG,Hallador Energy Company,Thermal Coal,14.27,USD,USD,617567104.0,12-31,0.0,141679000.0,57150000.0,369120000.0,104285000.0,404394000.0,178595000.0,226119000.0,-226138000.0,65934000.0,-14434000.0,-46470000.0,
HNST,"The Honest Company, Inc.",Household & Personal Products,4.48,USD,USD,493830400.0,12-31,0.0,174307000.0,21738000.0,247393000.0,174307000.0,378340000.0,233683000.0,150988000.0,-6124000.0,1541000.0,41597000.0,-530000.0,
HNVR,"Hanover Bancorp, Inc.",Banks - Regional,21.3,USD,USD,153378736.0,12-31,0.4,324091000.0,141519000.0,2312110000.0,191597000.0,68431000.0,,,12346000.0,5899000.0,25568000.0,-45817000.0,
HOFT,Hooker Furnishings Corporation,"Furnishings, Fixtures & Appliances",9.2,USD,USD,98464840.0,02-02,0.92,226100000.0,70292000.0,313942000.0,204383000.0,397465000.0,308817000.0,103902000.0,-12507000.0,-23016000.0,-11149000.0,-2699000.0,
HOLO,MicroCloud Hologram Inc.,Electronic Components,12.67,USD,CNY,318376832.0,12-31,0.0,1589080665.0,7751444.0,1614897211.0,1583811665.0,290297984.0,224851661.0,203666545.0,-63322788.0,-98619387.0,1506897224.0,-682981811.0,
HOLOW,,Electronic Components,0.1007,USD,CNY,,,0.0,1589080665.0,7751444.0,1614897211.0,1583811665.0,290297984.0,224851661.0,203666545.0,-63322788.0,-98619387.0,1506897224.0,-682981811.0,
HOLX,"Hologic, Inc.",Medical Instruments & Supplies,58.19,USD,USD,13134821376.0,09-28,0.0,7664600000.0,2658000000.0,9156000000.0,5130000000.0,4030300000.0,1802500000.0,1296800000.0,789500000.0,1285200000.0,-1108600000.0,-781000000.0,
HON,Honeywell International Inc.,Conglomerates,198.37,USD,USD,127602892800.0,12-31,4.37,49718000000.0,32225000000.0,75196000000.0,18619000000.0,38498000000.0,23836000000.0,7002000000.0,5705000000.0,6097000000.0,6839000000.0,-10157000000.0,
HONE,"HarborOne Bancorp, Inc.",Banks - Regional,9.71,USD,USD,420539136.0,12-31,0.32,1091566000.0,516555000.0,5753133000.0,575011000.0,167942000.0,,,27407000.0,3840000.0,76579000.0,-76698000.0,
HOOD,"Robinhood Markets, Inc.",Capital Markets,42.09,USD,USD,37269053440.0,12-31,0.0,15435000000.0,7463000000.0,26187000000.0,7972000000.0,2951000000.0,504000000.0,1391000000.0,1411000000.0,-157000000.0,-345000000.0,-148000000.0,
HOPE,"Hope Bancorp, Inc.",Banks - Regional,9.73,USD,USD,1237685120.0,12-31,0.0,2483089000.0,392643000.0,17054008000.0,2134505000.0,473922000.0,,,99630000.0,116722000.0,-2054008000.0,466518000.0,
HOTH,"Hoth Therapeutics, Inc.",Biotechnology,0.8,USD,USD,10518160.0,12-31,0.0,6878859.0,31075.0,7712765.0,6878859.0,0.0,,,-8188300.0,-6978251.0,4743019.0,,
HOUR,"Hour Loop, Inc.",Internet Retail,1.26,USD,USD,44290764.0,12-31,0.0,5770709.0,725507.0,19966964.0,5159742.0,138252861.0,66242153.0,71279768.0,657447.0,313140.0,-671000.0,-35996.0,
HOVNP,Hovnanian Enterprises Inc - Dep,,,USD,USD,2425644288.0,,0.0,1651943000.0,986893000.0,2605574000.0,665050000.0,3004918000.0,2414687000.0,342226000.0,242008000.0,23640000.0,-187926000.0,-46472000.0,
HOVR,New Horizon Aircraft Ltd.,Aerospace & Defense,0.4827,USD,CAD,15149587.0,05-31,0.0,-17933000.0,74000.0,4944000.0,-17933000.0,0.0,,,-8160000.0,-3308000.0,5105000.0,-209000.0,
HOWL,"Werewolf Therapeutics, Inc.",Biotechnology,0.8742,USD,USD,41196148.0,12-31,0.0,99485000.0,37087000.0,126929000.0,73390000.0,1885000.0,,,-70515000.0,-56188000.0,13080000.0,-254000.0,
HPAI,Helport AI Limited,Software - Infrastructure,5.5,USD,USD,204231504.0,06-30,0.0,17942272.0,4889074.0,27180352.0,13053198.0,29575625.0,10998011.0,9380856.0,7369119.0,5033630.0,4770128.0,-7410933.0,
HPH,Highest Performances Holdings I,Asset Management,7.1,USD,CNY,29389882.0,06-30,0.0,1383497000.0,215562000.0,4277878000.0,1285122000.0,1185326000.0,715611000.0,506550000.0,-289670000.0,57734000.0,-86841000.0,234160000.0,
HPK,"HighPeak Energy, Inc.",Oil & Gas E&P,9.44,USD,USD,1190072448.0,12-31,0.16,2530840000.0,1049773000.0,3063288000.0,1602456000.0,1069414000.0,692673000.0,35535000.0,95069000.0,690391000.0,-177414000.0,-620843000.0,
HPKEW,"HighPeak Energy, Inc.",Oil & Gas E&P,0.9,USD,USD,,,0.16,2530840000.0,1049773000.0,3063288000.0,1602456000.0,1069414000.0,692673000.0,35535000.0,95069000.0,690391000.0,-177414000.0,-620843000.0,
HQI,"HireQuest, Inc.",Staffing & Employment Services,10.47,USD,USD,151934368.0,12-31,0.24,71721000.0,6917000.0,94013000.0,64804000.0,34598000.0,,,3672000.0,12039000.0,-11206000.0,44000.0,
HQY,"HealthEquity, Inc.",Health Information Services,83.45,USD,USD,7218124288.0,01-31,0.0,3171212000.0,1108521000.0,3448550000.0,2114911000.0,1199774000.0,422515000.0,574390000.0,96703000.0,339856000.0,57567000.0,-505454000.0,
HRMY,"Harmony Biosciences Holdings, I",Biotechnology,29.18,USD,USD,1674543872.0,12-31,0.0,838421000.0,179266000.0,999200000.0,659155000.0,714734000.0,156815000.0,367093000.0,145493000.0,219821000.0,-10996000.0,-67484000.0,
HROW,"Harrow, Inc.",Drug Manufacturers - Specialty & Generic,22.91,USD,USD,855342528.0,12-31,0.0,289191000.0,228828000.0,388971000.0,69652000.0,199614000.0,49245000.0,141294000.0,-17481000.0,-22202000.0,28528000.0,-33164000.0,
HROWL,"Harrow, Inc. - 8.625% senior no",,,USD,,,,0.0,,,,,,,,,,,,
HROWM,"Harrow, Inc. - 11.875% Senior N",,,USD,,,,0.0,,,,,,,,,,,,
HRTX,"Heron Therapeutics, Inc.",Biotechnology,2.15,USD,USD,327509504.0,12-31,0.0,141075000.0,177763000.0,233147000.0,-33651000.0,144285000.0,38648000.0,117165000.0,-13580000.0,-22529000.0,940000.0,18714000.0,
HRZN,Horizon Technology Finance Corp,Asset Management,8.32,USD,USD,338385216.0,12-31,1.32,804087000.0,467904000.0,821833000.0,336183000.0,1687000.0,,,-5633000.0,3937000.0,21209000.0,,
HSAI,Hesai Group,Auto Parts,13.09,USD,CNY,1450515968.0,12-31,0.0,4556518000.0,739260000.0,5989611000.0,3931731000.0,2077157000.0,1192572000.0,1089493000.0,-102376000.0,63503000.0,250675000.0,955876000.0,
HSIC,"Henry Schein, Inc.",Medical Distribution,64.54,USD,USD,7930223616.0,12-28,0.0,5929000000.0,2870000000.0,10218000000.0,3393000000.0,12673000000.0,8657000000.0,3285000000.0,390000000.0,848000000.0,-510000000.0,-430000000.0,
HSII,Heidrick & Struggles Internatio,Staffing & Employment Services,38.03,USD,USD,784376320.0,12-31,0.6,452817000.0,100805000.0,1194188000.0,452817000.0,1115676000.0,834578000.0,207153000.0,8728000.0,150431000.0,-16740000.0,-14619000.0,
HSON,"Hudson Global, Inc.",Staffing & Employment Services,9.58,USD,USD,26352088.0,12-31,0.0,40428000.0,1064000.0,52583000.0,40428000.0,140056000.0,69904000.0,73961000.0,-4770000.0,-2787000.0,-3102000.0,1058000.0,
HST,"Host Hotels & Resorts, Inc.",REIT - Hotel & Motel,13.82,USD,USD,9597934592.0,12-31,0.8,11692000000.0,5643000000.0,13048000000.0,6609000000.0,5684000000.0,2651000000.0,2262000000.0,697000000.0,1498000000.0,-13000000.0,-2040000000.0,
HSTM,"HealthStream, Inc.",Health Information Services,32.16,USD,USD,988714176.0,12-31,0.112,359355000.0,17366000.0,510766000.0,359355000.0,291646000.0,97936000.0,172423000.0,20007000.0,57660000.0,-4516000.0,-33972000.0,
HTBK,Heritage Commerce Corp,Banks - Regional,8.95,USD,USD,551419328.0,12-31,0.52,729380000.0,39653000.0,5645006000.0,689727000.0,172396000.0,,,40528000.0,38971000.0,410405000.0,110618000.0,
HTCO,High-Trend International Group,Marine Shipping,1.26,USD,USD,152384400.0,10-31,0.0,12352870.0,7012934.0,29206559.0,5363343.0,108176683.0,100076361.0,5795768.0,-23597696.0,-3328206.0,7971203.0,,
HTCR,"Heartcore Enterprises, Inc.",Software - Application,0.5488,USD,USD,13061989.0,12-31,0.04,6385191.0,3778190.0,13965034.0,4653497.0,30407229.0,12579359.0,10608539.0,-1481374.0,-4774971.0,-318646.0,6349204.0,
HTHT,H World Group Limited,Lodging,34.95,USD,CNY,10951023616.0,12-31,11.679,17449000000.0,35880000000.0,63532000000.0,12135000000.0,21882000000.0,14341000000.0,2823000000.0,4085000000.0,7674000000.0,-3720000000.0,-1477000000.0,
HTLD,"Heartland Express, Inc.",Trucking,8.36,USD,USD,656676288.0,12-31,0.08,1023347000.0,208614000.0,1334192000.0,822599000.0,1047511000.0,937352000.0,137903000.0,-29722000.0,144348000.0,-112713000.0,-46539000.0,
HTLM,HOMESTOLIFE LTD,Specialty Retail,3.6625,USD,SGD,57428000.0,12-31,0.0,3443912.0,3613116.0,8618260.0,3443912.0,4173028.0,1426329.0,4520085.0,-1666195.0,-1021680.0,3188658.0,-124243.0,
HTZ,"Hertz Global Holdings, Inc",Rental & Leasing Services,8.52,USD,USD,2623325440.0,12-31,0.0,16488000000.0,18408000000.0,21802000000.0,153000000.0,9049000000.0,9439000000.0,819000000.0,-2862000000.0,2224000000.0,658000000.0,-2929000000.0,
HTZWW,"Hertz Global Holdings, Inc Warrant",Rental & Leasing Services,4.5,USD,USD,,,0.0,16488000000.0,18408000000.0,21802000000.0,153000000.0,9049000000.0,9439000000.0,819000000.0,-2862000000.0,2224000000.0,658000000.0,-2929000000.0,
HUBC,Hub Cyber Security Ltd.,Software - Infrastructure,2.73,USD,USD,21145460.0,12-31,0.0,-27182000.0,28772000.0,32590000.0,-53509000.0,42657000.0,41907000.0,67832000.0,-87446000.0,-16202000.0,12927000.0,2136000.0,
HUBG,"Hub Group, Inc.",Integrated Freight & Logistics,32.22,USD,USD,1978900864.0,12-31,0.5,1909359000.0,508511000.0,2868343000.0,1644997000.0,3946390000.0,2930562000.0,876811000.0,104043000.0,194419000.0,-201326000.0,-53326000.0,
HUDI,"Huadi International Group Co., ",Steel,1.4457,USD,USD,20704882.0,09-30,0.0,92590884.0,14587658.0,103594531.0,78003226.0,74270429.0,66954594.0,8118356.0,137422.0,12993841.0,-8814852.0,-3067893.0,
HUHU,HUHUTECH International Group In,Specialty Industrial Machinery,4.59,USD,USD,97185912.0,12-31,0.0,7574905.0,2015906.0,15102957.0,5780797.0,16732688.0,11320796.0,3249940.0,2333587.0,3048929.0,-594576.0,-1208253.0,
HUIZ,Huize Holding Limited,Insurance Brokers,1.7,USD,CNY,17854250.0,12-31,0.0,435153000.0,176248000.0,947006000.0,405153000.0,1195552000.0,749006000.0,388571000.0,70188000.0,137351000.0,-133555000.0,-61023000.0,
HUMA,"Humacyte, Inc.",Biotechnology,1.37,USD,USD,260600048.0,12-31,0.0,-52669000.0,16537000.0,137872000.0,-52669000.0,0.0,,,-148701000.0,-98122000.0,114183000.0,-1572000.0,
HUMAW,,Biotechnology,0.3455,USD,USD,,,0.0,-52669000.0,16537000.0,137872000.0,-52669000.0,0.0,,,-148701000.0,-98122000.0,114183000.0,-1572000.0,
HURA,"TuHURA Biosciences, Inc.",Biotechnology,4.08,USD,USD,181273584.0,12-31,0.0,14315446.0,202542.0,19966684.0,14315446.0,0.0,,,-21682306.0,-14728138.0,29772693.0,-6052409.0,
HURC,"Hurco Companies, Inc.",Specialty Industrial Machinery,14.42,USD,USD,93499136.0,10-31,0.16,207172000.0,11681000.0,268643000.0,207172000.0,186584000.0,148841000.0,46029000.0,-16608000.0,-2519000.0,-3909000.0,-2739000.0,
HURN,Huron Consulting Group Inc.,Consulting Services,135.38,USD,USD,2535856896.0,12-31,0.0,917934000.0,398608000.0,1343617000.0,561327000.0,1521805000.0,1045792000.0,297281000.0,116626000.0,201319000.0,-111635000.0,-79749000.0,
HUT,Hut 8 Corp.,Capital Markets,11.79,USD,USD,1224462208.0,12-31,0.0,1277254000.0,345649000.0,1518860000.0,976669000.0,671722000.0,86655000.0,120690000.0,331882000.0,-68535000.0,311946000.0,-188472000.0,
HWBK,"Hawthorn Bancshares, Inc.",Banks - Regional,29.41,USD,USD,205069168.0,12-31,0.74,280558000.0,132689000.0,1825185000.0,149547000.0,72909000.0,,,18256000.0,25593000.0,-69303000.0,1254000.0,
HWC,Hancock Whitney Corporation,Banks - Regional,49.96,USD,USD,4298208768.0,12-31,1.65,4977195000.0,967376000.0,35081785000.0,4127636000.0,1438230000.0,,,460815000.0,625742000.0,-886790000.0,274756000.0,
HWCPZ,Hancock Whitney Corporation - 6,,,USD,,,,0.0,,,,,,,,,,,,
HWKN,"Hawkins, Inc.",Specialty Chemicals,122.86,USD,USD,2571336960.0,03-31,0.68,504757000.0,108261000.0,657934000.0,406026000.0,919162000.0,725526000.0,89600000.0,75363000.0,159499000.0,-37408000.0,-122504000.0,
HXHX,Haoxin Holdings Limited Class A,Integrated Freight & Logistics,1.75,USD,USD,28710850.0,12-31,0.0,19240788.0,3559360.0,28149538.0,15697974.0,,,,,,,,
HYFM,"Hydrofarm Holdings Group, Inc.",Farm & Heavy Construction Machinery,2.24,USD,USD,10335987.0,12-31,0.0,339675000.0,169526000.0,426104000.0,223722000.0,190288000.0,158155000.0,72794000.0,-66717000.0,-324000.0,-4776000.0,1669000.0,
HYMC,Hycroft Mining Holding Corporat,Gold,3.41,USD,USD,91688768.0,12-31,0.0,91584000.0,125008000.0,140135000.0,-33415000.0,0.0,12119000.0,41114000.0,-60896000.0,-35897000.0,-25922000.0,6327000.0,
HYPR,"Hyperfine, Inc.",Medical Devices,0.7206,USD,USD,54184288.0,12-31,0.0,49040000.0,269000.0,58901000.0,49040000.0,12890000.0,6999000.0,49115000.0,-40720000.0,-38767000.0,1019000.0,-383000.0,
IAC,IAC Inc.,Internet Content & Information,33.55,USD,USD,2688599808.0,12-31,0.0,7544745000.0,1966847000.0,9547160000.0,5577898000.0,3807233000.0,1059990000.0,2751473000.0,-539897000.0,354518000.0,-129099000.0,276825000.0,
IART,Integra LifeSciences Holdings C,Medical Devices,15.67,USD,USD,1222866560.0,12-31,0.0,3348373000.0,1984563000.0,4037424000.0,1545280000.0,1610527000.0,728466000.0,853650000.0,-6944000.0,129382000.0,237863000.0,-390808000.0,
IAS,Integral Ad Science Holding Cor,Advertising Agencies,6.44,USD,USD,1069117312.0,12-31,0.0,1042200000.0,57747000.0,1151571000.0,1008011000.0,530101000.0,113960000.0,351828000.0,37795000.0,117898000.0,-116378000.0,-40544000.0,
IBCP,Independent Bank Corporation,Banks - Regional,30.96,USD,USD,649317888.0,12-31,0.96,579077000.0,124391000.0,5338104000.0,454686000.0,215802000.0,,,66790000.0,63151000.0,5109000.0,-118159000.0,
IBEX,IBEX Limited,Information Technology Services,23.3,USD,USD,308030656.0,06-30,0.0,165799000.0,67019000.0,293904000.0,165799000.0,508569000.0,356536000.0,112604000.0,33655000.0,35900000.0,-21733000.0,-8855000.0,
IBKR,"Interactive Brokers Group, Inc.",Capital Markets,157.48,USD,USD,67417186304.0,12-31,1.0,4294000000.0,14000000.0,150142000000.0,4280000000.0,9316000000.0,1021000000.0,454000000.0,755000000.0,8724000000.0,-833000000.0,-44000000.0,
IBOC,International Bancshares Corpor,Banks - Regional,60.23,USD,USD,3747257600.0,12-31,1.32,2916116000.0,119409000.0,15738852000.0,2796707000.0,833641000.0,,,409167000.0,473948000.0,212709000.0,-985063000.0,
IBRX,"ImmunityBio, Inc.",Biotechnology,2.69,USD,USD,2373836288.0,12-31,0.0,-27221000.0,504166000.0,382933000.0,-489098000.0,14745000.0,0.0,358927000.0,-413564000.0,-391236000.0,281630000.0,-12246000.0,
ICAD,icad inc.,Medical Devices,3.12,USD,USD,88117536.0,12-31,0.0,28684000.0,362000.0,37540000.0,28684000.0,19608000.0,2973000.0,22903000.0,-5616000.0,-3945000.0,0.0,-519000.0,
ICCC,ImmuCell Corporation,Biotechnology,5.46,USD,USD,49404428.0,12-31,0.0,38056781.0,15099768.0,45100477.0,27518187.0,26493169.0,18552125.0,9581203.0,-2156629.0,357903.0,2882813.0,-461225.0,
ICCM,IceCure Medical Ltd.,Medical Devices,1.14,USD,USD,66822580.0,12-31,0.0,6901000.0,459000.0,12576000.0,6901000.0,3291000.0,1840000.0,17147000.0,-15318000.0,-12563000.0,9187000.0,446000.0,
ICFI,"ICF International, Inc.",Consulting Services,85.16,USD,USD,1570018304.0,12-31,0.56,1394202000.0,602272000.0,2066353000.0,982459000.0,2019787000.0,1282016000.0,571929000.0,110170000.0,171544000.0,-86898000.0,-74805000.0,
ICG,Intchains Group Limited,Semiconductors,1.46,USD,CNY,100820456.0,12-31,0.0,950325000.0,1864000.0,979250000.0,950325000.0,82225000.0,73147000.0,60967000.0,-26795000.0,-4708000.0,51218000.0,-64986000.0,
ICHR,Ichor Holdings,Semiconductor Equipment & Materials,17.62,USD,USD,601071104.0,12-27,0.0,826859000.0,174206000.0,995564000.0,698336000.0,849040000.0,745706000.0,110974000.0,-20820000.0,27880000.0,18470000.0,-17636000.0,
ICLR,ICON plc,Diagnostics & Research,136.79,USD,USD,11259950080.0,12-31,0.0,12949159000.0,3603028000.0,16877678000.0,9522999000.0,8281676000.0,5845319000.0,1216848000.0,791474000.0,1286652000.0,-837183000.0,-266790000.0,
ICMB,Investcorp Credit Management BD,Asset Management,3.06,USD,USD,44106840.0,12-31,0.48,181230896.0,106220687.0,192237745.0,75010209.0,860682.0,,,-4092470.0,37056525.0,-41098937.0,,
ICU,SeaStar Medical Holding Corpora,Biotechnology,1.25,USD,USD,10897862.0,12-31,0.0,-1609000.0,574000.0,4658000.0,-2183000.0,135000.0,0.0,17977000.0,-24830000.0,-16007000.0,17650000.0,,
ICUI,"ICU Medical, Inc.",Medical Instruments & Supplies,130.68,USD,USD,3412695040.0,12-31,0.0,3548093000.0,1641662000.0,4203931000.0,1965235000.0,2382046000.0,1557264000.0,727377000.0,-117688000.0,204033000.0,-55800000.0,-88960000.0,
IDCC,"InterDigital, Inc.",Software - Application,186.99,USD,USD,4802651136.0,12-31,1.7,1328987000.0,487544000.0,1835529000.0,857215000.0,868516000.0,169239000.0,259765000.0,358614000.0,271528000.0,-272393000.0,109451000.0,
IDN,"Intellicheck, Inc.",Software - Application,2.4,USD,USD,48152880.0,12-31,0.0,17747000.0,,20933000.0,17747000.0,19997000.0,1831000.0,19334000.0,-918000.0,-2694000.0,485000.0,2895000.0,
IDXX,"IDEXX Laboratories, Inc.",Diagnostics & Research,421.59,USD,USD,34165231616.0,12-31,0.0,2462886000.0,986948000.0,3293443000.0,1595313000.0,3897504000.0,1518577000.0,1250590000.0,887867000.0,929001000.0,-878073000.0,-207062000.0,
IDYA,"IDEAYA Biosciences, Inc.",Biotechnology,18.63,USD,USD,1630821632.0,12-31,0.0,1059147000.0,19171000.0,1124091000.0,1059147000.0,7000000.0,,,-274477000.0,-247584000.0,677551000.0,-502559000.0,
IEP,Icahn Enterprises L.P. - Deposi,Oil & Gas Refining & Marketing,8.76,USD,USD,4579167232.0,12-31,3.5,9275000000.0,6809000000.0,16279000000.0,2466000000.0,9900000000.0,8619000000.0,1386000000.0,-445000000.0,832000000.0,-1323000000.0,-215000000.0,
IESC,"IES Holdings, Inc.",Engineering & Construction,177.52,USD,USD,3551571712.0,09-30,0.0,611113000.0,62426000.0,1244026000.0,611113000.0,2884358000.0,2187768000.0,396684000.0,219116000.0,234404000.0,-100495000.0,-108847000.0,
IFRX,InflaRx N.V.,Biotechnology,1.16,USD,EUR,77874624.0,12-31,0.0,61416040.0,805086.0,76018457.0,61416040.0,165789.0,3317039.0,49857614.0,-46064402.0,-48556690.0,386446.0,52364354.0,
IGIC,International General Insurance,Insurance - Diversified,24.45,USD,USD,1115995776.0,12-31,0.0,654832000.0,,2037538000.0,654832000.0,525951000.0,,,135151000.0,209470000.0,-49680000.0,-186567000.0,
IGMS,"IGM Biosciences, Inc.",Biotechnology,1.46,USD,USD,87272088.0,12-31,0.0,48172000.0,45186000.0,265712000.0,48172000.0,2679000.0,,,-195795000.0,-152996000.0,2388000.0,64158000.0,
IHRT,"iHeartMedia, Inc.",Broadcasting,1.06,USD,USD,145665200.0,12-31,0.0,3694400000.0,5857571000.0,5571696000.0,-1377069000.0,3854532000.0,1588931000.0,2106028000.0,-1009941000.0,71429000.0,-158345000.0,508000.0,
III,"Information Services Group, Inc",Information Technology Services,3.64,USD,USD,179509152.0,12-31,0.18,155461000.0,64919000.0,204515000.0,96286000.0,247585000.0,150306000.0,91522000.0,2839000.0,19865000.0,-37906000.0,18992000.0,
IIIV,"i3 Verticals, Inc.",Software - Infrastructure,25.37,USD,USD,841101760.0,09-30,0.0,405958000.0,36045000.0,730675000.0,379735000.0,229923000.0,18573000.0,205186000.0,113341000.0,48409000.0,-367362000.0,396150000.0,
IINN,Inspira Technologies Oxy B.H.N.,Medical Devices,0.575,USD,USD,15020610.0,12-31,0.0,4322000.0,655000.0,8070000.0,4322000.0,0.0,,,-11053000.0,-9374000.0,7902000.0,1488000.0,
IKNA,"Ikena Oncology, Inc.",Biotechnology,1.19,USD,USD,57427140.0,12-31,0.0,125934000.0,7521000.0,141510000.0,125934000.0,0.0,,,-49234000.0,-46004000.0,0.0,-34903000.0,
IKT,"Inhibikase Therapeutics, Inc.",Biotechnology,1.96,USD,USD,145709344.0,12-31,0.0,94866280.0,110517.0,98599846.0,94866280.0,0.0,,,-27519886.0,-19148067.0,103477668.0,-37004201.0,
ILLR,Triller Group Inc.,Software - Application,1.375,USD,USD,208472000.0,12-31,0.0,33755000.0,182123000.0,270425000.0,-148107000.0,45545000.0,42709000.0,108685000.0,-294690000.0,-40431000.0,42262000.0,-3565000.0,
ILLRW,,Software - Application,0.083,USD,USD,,,0.0,33755000.0,182123000.0,270425000.0,-148107000.0,45545000.0,42709000.0,108685000.0,-294690000.0,-40431000.0,42262000.0,-3565000.0,
ILMN,"Illumina, Inc.",Diagnostics & Research,74.35,USD,USD,11766854656.0,12-29,0.0,4362000000.0,2622000000.0,6303000000.0,2373000000.0,4372000000.0,1511000000.0,2261000000.0,-1223000000.0,837000000.0,-570000000.0,-178000000.0,
